PolicyID,Line,Construction,TIV_2012
582371,Residential,Masonry,792721.59
275914,Residential,Wood,26989.5
305949,Residential,Masonry,314862.16
353035,Residential,Wood,72439.6
165892,Commercial,Reinforced Masonry,9000000
124246,Residential,Masonry,2163519.55
390898,Residential,Masonry,1569566.59
871829,Commercial,Reinforced Masonry,3283204.07
796752,Residential,Wood,128820.51
142446,Commercial,Reinforced Concrete,11790000
856497,Residential,Wood,111119.15
114328,Residential,Wood,520744.92
848912,Commercial,Reinforced Masonry,6182009.98
502006,Commercial,Reinforced Masonry,3563562.33
467808,Commercial,Reinforced Masonry,1917635.32
789155,Residential,Wood,295016.88
835403,Residential,Masonry,424863.46
288356,Residential,Wood,34444.64
225620,Residential,Wood,44466.08
682681,Residential,Wood,85031.09
256666,Residential,Masonry,2023411.26
287885,Commercial,Reinforced Masonry,3034239.06
453678,Commercial,Reinforced Masonry,5299840.62
546631,Residential,Wood,453221.01
848510,Commercial,Reinforced Masonry,4743128.75
635992,Commercial,Reinforced Masonry,10080000
749681,Residential,Masonry,754871.71
467900,Residential,Masonry,736064
901363,Residential,Wood,76300.26
977243,Residential,Masonry,1585042.74
604679,Residential,Wood,78301.93
845750,Residential,Wood,46917.83
467122,Commercial,Reinforced Concrete,13770000
756009,Residential,Masonry,926621.28
290558,Residential,Wood,159136.34
983733,Residential,Wood,201979.63
838923,Residential,Wood,16982.78
380234,Residential,Wood,141423.12
533176,Residential,Wood,123526.09
211962,Residential,Masonry,691980.09
908776,Residential,Wood,57250.88
539012,Residential,Wood,30462.6
188329,Commercial,Reinforced Masonry,2119534.53
324126,Residential,Wood,31197.2
748639,Residential,Masonry,770098.87
631520,Residential,Wood,72784.02
973235,Residential,Wood,29473.87
418557,Residential,Wood,12125.31
518022,Residential,Wood,318470.29
491583,Residential,Wood,277704.82
932591,Residential,Masonry,683074.13
879081,Residential,Wood,126149.84
954848,Residential,Wood,105733.8
319590,Residential,Wood,78883.15
694751,Residential,Wood,88111.63
876896,Residential,Wood,79566.75
559316,Residential,Wood,58642.29
103888,Residential,Wood,19953.8
569504,Commercial,Reinforced Masonry,4306897.61
700926,Residential,Masonry,561329.2
373874,Residential,Masonry,287168.74
842001,Residential,Masonry,788338.24
764490,Residential,Masonry,723280.94
120621,Commercial,Reinforced Masonry,4895827.22
200759,Residential,Masonry,2482351.45
926995,Residential,Wood,26040.26
148837,Residential,Wood,57638.87
322168,Residential,Wood,53399.07
701950,Residential,Masonry,464866.62
931153,Residential,Wood,55319.47
843218,Residential,Wood,35139.79
554254,Residential,Wood,35022.41
527068,Residential,Wood,42615.16
869088,Residential,Wood,32191.12
598289,Residential,Wood,62558.15
537451,Residential,Wood,268088.32
870827,Residential,Wood,609223.44
339775,Residential,Wood,34807.02
241179,Residential,Wood,117775.29
214968,Residential,Wood,72371.45
316210,Residential,Wood,39245.76
491408,Residential,Wood,163766.26
821713,Residential,Wood,58362.1
563603,Residential,Wood,69905.45
210832,Residential,Wood,202473.32
213914,Residential,Wood,54960.83
892493,Residential,Wood,61441.85
963352,Residential,Wood,75125.43
818467,Residential,Wood,9647.55
950388,Residential,Wood,86233.25
713557,Residential,Wood,46394.06
180435,Residential,Wood,12013.57
201377,Residential,Wood,41296.17
258386,Residential,Wood,113429.5
465822,Residential,Wood,428260.5
242068,Residential,Wood,37865.12
877974,Residential,Wood,79905.16
730076,Residential,Wood,6652.75
490215,Residential,Wood,31163.67
895633,Residential,Wood,336069.34
897317,Residential,Wood,27482.94
838553,Commercial,Reinforced Masonry,3360825.37
202063,Residential,Wood,15775.2
880493,Residential,Wood,131669.46
228668,Residential,Wood,355040.97
651310,Residential,Wood,46138.79
356680,Residential,Wood,35041.3
512949,Residential,Wood,124253.43
673824,Residential,Wood,109358.79
260638,Residential,Wood,9513.82
433113,Residential,Wood,7715.27
809935,Residential,Wood,142559.9
289826,Residential,Wood,15061.91
360895,Residential,Wood,3264.32
773983,Residential,Wood,14532.41
191860,Residential,Wood,140377.46
596475,Residential,Wood,61439.92
676100,Residential,Wood,6228.66
127558,Residential,Wood,11596.38
999253,Residential,Wood,3891.98
759291,Residential,Wood,57438.32
553009,Residential,Wood,2449.4
921880,Residential,Wood,78539.01
500450,Residential,Wood,7000.52
179308,Residential,Wood,70843.83
646394,Residential,Wood,22386.17
424564,Residential,Wood,7978.33
385446,Residential,Wood,424149.64
206087,Residential,Wood,7234.97
772688,Residential,Wood,102897.37
733628,Residential,Wood,44622.51
974348,Residential,Wood,3805.26
515070,Residential,Wood,123589.8
463903,Residential,Wood,39766.87
292517,Residential,Wood,31838.48
193565,Residential,Wood,70759.46
240876,Residential,Wood,272955.8
509052,Residential,Wood,250894.11
982869,Residential,Wood,69816.71
346040,Residential,Wood,110698.74
679924,Residential,Wood,51389.04
702805,Residential,Wood,7819.04
471187,Residential,Wood,292244.91
801262,Residential,Wood,82331.79
881948,Residential,Wood,199363.66
574494,Residential,Wood,346376.79
864047,Residential,Masonry,1619270.02
337276,Commercial,Reinforced Masonry,5453201.56
652539,Commercial,Reinforced Masonry,7951305.48
248401,Commercial,Reinforced Masonry,10800000
248449,Commercial,Reinforced Masonry,8604688.11
641822,Commercial,Reinforced Masonry,4056509.03
301450,Commercial,Reinforced Masonry,3131709.74
505711,Commercial,Reinforced Masonry,6628562.02
252244,Residential,Masonry,1207113.7
822636,Commercial,Reinforced Masonry,5020973.8
639413,Commercial,Reinforced Masonry,4232163.98
608859,Commercial,Reinforced Masonry,5343447.61
287080,Commercial,Reinforced Masonry,7340384.2
795257,Commercial,Reinforced Concrete,19170000
895505,Commercial,Reinforced Masonry,5697665.33
227889,Commercial,Reinforced Masonry,2705886.85
827038,Commercial,Reinforced Masonry,2964311.82
873020,Commercial,Reinforced Masonry,2616258.82
743131,Commercial,Reinforced Masonry,2811722.26
959225,Commercial,Reinforced Masonry,2610672.42
647412,Commercial,Reinforced Masonry,2948845.39
351720,Commercial,Reinforced Masonry,1411320.79
986376,Commercial,Reinforced Masonry,2966639.97
376513,Commercial,Reinforced Masonry,1822619.99
637897,Commercial,Reinforced Masonry,1924255.36
753602,Residential,Masonry,1758272.48
204637,Commercial,Reinforced Masonry,8219703.1
624525,Commercial,Reinforced Masonry,6128403.14
362887,Commercial,Reinforced Masonry,3509651.82
534545,Commercial,Reinforced Masonry,5865928.56
856304,Commercial,Reinforced Masonry,8511191.93
715305,Commercial,Reinforced Masonry,6213930.11
130949,Commercial,Reinforced Masonry,5216449.56
735529,Commercial,Reinforced Masonry,5157384.17
135208,Commercial,Reinforced Masonry,4086240.27
596168,Commercial,Reinforced Masonry,9000000
964660,Commercial,Reinforced Masonry,10260000
247140,Commercial,Reinforced Masonry,5279601.02
131875,Commercial,Reinforced Masonry,6252247.7
401629,Commercial,Reinforced Concrete,16380000
741660,Commercial,Steel Frame,64350000
440303,Residential,Masonry,1036555.31
104096,Residential,Masonry,1877016.32
692659,Commercial,Reinforced Masonry,3206806.31
843139,Commercial,Reinforced Masonry,2705890.65
917407,Commercial,Reinforced Masonry,6618660.22
148764,Commercial,Reinforced Concrete,27090000
397064,Residential,Masonry,2438461.36
206191,Commercial,Reinforced Masonry,4912063.13
190269,Commercial,Reinforced Masonry,5209648.28
442624,Commercial,Reinforced Concrete,22500000
919678,Commercial,Reinforced Masonry,9450000
492843,Residential,Wood,383889.24
864023,Commercial,Reinforced Masonry,8728023.64
764616,Commercial,Reinforced Concrete,17190000
644707,Commercial,Reinforced Concrete,18360000
182169,Residential,Wood,159111.51
445353,Residential,Masonry,1712668.41
533901,Residential,Masonry,513350.63
280667,Residential,Wood,6035.2
608278,Residential,Wood,223297.17
212313,Residential,Wood,306113.22
560812,Residential,Wood,47453.11
319524,Residential,Wood,183919.44
377728,Residential,Wood,45308.05
433421,Residential,Wood,51934.48
380926,Residential,Masonry,2002065.71
745909,Residential,Wood,248842.57
281564,Residential,Wood,19899.79
509440,Residential,Wood,17910.25
711783,Residential,Wood,85563.02
107631,Residential,Wood,9639.29
654226,Residential,Wood,53857.73
391725,Residential,Wood,7922.62
654079,Residential,Wood,9540.92
244261,Residential,Wood,32437.87
478965,Residential,Wood,119437.23
597526,Residential,Masonry,1576850.87
469153,Residential,Wood,94386.59
442695,Residential,Masonry,1074667.91
340053,Residential,Wood,123989.59
918871,Residential,Wood,345239.46
150027,Commercial,Reinforced Concrete,10530000
955740,Commercial,Reinforced Masonry,2017636.98
485705,Residential,Masonry,1426752.13
630369,Residential,Masonry,1646816.61
984498,Residential,Wood,243774.55
646245,Residential,Wood,52676.37
684319,Commercial,Steel Frame,164700000
100759,Residential,Masonry,588018.17
133116,Residential,Wood,20450.11
854461,Residential,Wood,233478.15
944777,Residential,Masonry,1110656.99
117747,Commercial,Reinforced Concrete,10710000
346535,Residential,Masonry,1810684.27
654106,Residential,Masonry,474389.98
752202,Commercial,Reinforced Concrete,22590000
883588,Residential,Wood,287203.22
323253,Residential,Wood,219608.8
127298,Residential,Wood,201178.8
791803,Residential,Wood,222371.17
567238,Residential,Wood,305633.01
680119,Residential,Wood,145165.61
590575,Residential,Wood,164472.64
581093,Residential,Masonry,426903.19
620367,Residential,Masonry,531910.98
658528,Commercial,Steel Frame,64980000
352327,Commercial,Reinforced Concrete,26640000
368636,Commercial,Reinforced Concrete,12330000
626746,Commercial,Reinforced Masonry,6480701.43
943979,Commercial,Reinforced Masonry,1545362.64
957289,Residential,Wood,208812.19
424838,Commercial,Reinforced Masonry,4523596.67
782384,Residential,Wood,31168.01
479742,Commercial,Reinforced Concrete,14760000
846191,Commercial,Reinforced Concrete,17910000
920397,Commercial,Reinforced Concrete,19440000
267022,Commercial,Reinforced Masonry,9990000
968556,Residential,Wood,54107.39
368303,Residential,Wood,31678.65
618472,Residential,Masonry,877599.36
540214,Residential,Wood,169317.54
560761,Commercial,Reinforced Masonry,3898464.87
482490,Residential,Masonry,1546432.41
111431,Residential,Masonry,589330.79
214664,Residential,Masonry,639963.27
295528,Commercial,Reinforced Masonry,2126684.75
298541,Commercial,Reinforced Masonry,3177783.63
611864,Commercial,Reinforced Masonry,3401271.72
834962,Commercial,Reinforced Masonry,6143439.73
948254,Residential,Wood,565456.79
300468,Commercial,Reinforced Concrete,46080000
254174,Commercial,Reinforced Concrete,30060000
796315,Residential,Wood,149523.76
129227,Residential,Wood,53023.04
994436,Residential,Wood,302235.02
266205,Residential,Masonry,1282015.08
296009,Residential,Masonry,982905.22
211779,Residential,Masonry,1463011.84
657279,Residential,Masonry,1237058.44
681235,Residential,Masonry,462767.44
831617,Residential,Wood,45797.24
978299,Commercial,Reinforced Masonry,3517952.96
627615,Residential,Wood,110022.43
658183,Residential,Masonry,486966.54
892934,Commercial,Reinforced Masonry,2396848.8
382685,Commercial,Reinforced Concrete,11250000
758820,Residential,Masonry,2518936.15
194549,Residential,Masonry,1887859.91
355277,Residential,Masonry,820156.23
151910,Residential,Masonry,448566.58
334120,Residential,Masonry,955257.17
316661,Residential,Wood,30194.93
101611,Residential,Wood,20393.82
872840,Residential,Wood,96768.36
638453,Residential,Wood,40868.75
460646,Residential,Wood,129889.63
413754,Residential,Wood,75835.93
409453,Commercial,Reinforced Masonry,4416051.44
321606,Residential,Wood,127845.75
640658,Commercial,Reinforced Concrete,33300000
338576,Residential,Masonry,2420818.82
715060,Residential,Masonry,1226620.61
450516,Residential,Masonry,1853617.42
841825,Residential,Masonry,1522438.63
818948,Residential,Masonry,1894950.21
106568,Residential,Masonry,1571498.44
852706,Residential,Masonry,2052088.02
208503,Residential,Masonry,2148382.44
855892,Residential,Masonry,1457212.75
678450,Residential,Masonry,1183178.37
973206,Residential,Masonry,371290.3
160027,Residential,Masonry,814384.38
407326,Residential,Masonry,960041.12
431695,Residential,Wood,259485.26
305190,Commercial,Reinforced Masonry,4552358.86
645338,Commercial,Reinforced Masonry,6747878.85
508457,Residential,Wood,59567.42
560939,Residential,Wood,21913.71
235825,Residential,Wood,252526.5
537335,Residential,Masonry,1703645.31
777800,Residential,Masonry,860858.11
650259,Residential,Masonry,1919227.41
286349,Residential,Masonry,672963.7
977361,Commercial,Reinforced Concrete,24030000
903751,Residential,Masonry,1566591.62
103907,Residential,Wood,91203.32
289751,Residential,Wood,73922.29
295566,Residential,Wood,99263.48
680934,Commercial,Reinforced Masonry,5017147.43
474093,Commercial,Reinforced Masonry,1943727.24
152582,Commercial,Reinforced Masonry,3427715.96
943965,Commercial,Reinforced Masonry,3099182.96
435662,Residential,Masonry,912339.04
218227,Residential,Masonry,987453.71
873064,Residential,Masonry,435649.66
853474,Commercial,Steel Frame,71550000
824363,Commercial,Steel Frame,81180000
459738,Commercial,Reinforced Concrete,16470000
154086,Commercial,Reinforced Concrete,24480000
380415,Commercial,Reinforced Concrete,30420000
539319,Residential,Masonry,762616.94
800343,Commercial,Reinforced Masonry,4030365.11
959988,Commercial,Reinforced Masonry,3966123.94
416129,Residential,Masonry,1841328.72
433129,Commercial,Reinforced Masonry,2859185.16
309431,Residential,Masonry,1003124.48
344452,Residential,Wood,150555.21
698234,Commercial,Reinforced Masonry,7982205.93
942079,Residential,Masonry,969408.66
899091,Residential,Masonry,580322.97
482967,Residential,Masonry,589933.47
688511,Residential,Wood,33448.56
750660,Residential,Wood,154598.37
134084,Residential,Wood,129116.62
177463,Residential,Wood,315141.1
123323,Residential,Wood,561892.66
436442,Commercial,Reinforced Masonry,3131396.09
223292,Commercial,Reinforced Masonry,3068008.57
573830,Residential,Wood,93430.22
719056,Residential,Masonry,587383.45
914247,Residential,Wood,1333.54
538527,Residential,Wood,8565.73
485016,Residential,Wood,179632.03
558478,Residential,Wood,215809.01
452984,Residential,Masonry,672791.37
621221,Residential,Masonry,1765996.6
998945,Residential,Wood,201195.41
100701,Residential,Wood,282061.7
710394,Residential,Wood,53909.33
223251,Residential,Wood,59342.29
127087,Residential,Wood,18574.54
816741,Residential,Wood,18396.45
837819,Residential,Wood,76377.62
203891,Residential,Wood,77973.87
521977,Residential,Masonry,1089370.43
785727,Commercial,Reinforced Masonry,2410654.97
160817,Commercial,Reinforced Masonry,2727773.44
477604,Residential,Wood,47404.16
211518,Residential,Wood,39299.06
228135,Residential,Wood,34145.6
